Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-11-01 00:00:00-04:00,21.38427066617359,21.76887948798328,18.02855571569981,18.192014694213867,0,0.0,0.0
2016-11-02 00:00:00-04:00,18.134328693562203,18.24009500170462,16.95165372757683,17.249727249145508,0,0.0,0.0
2016-11-03 00:00:00-04:00,17.0478125572364,17.355499808030775,16.749740762274442,16.817047119140625,0,0.0,0.0
2016-11-04 00:00:00-04:00,16.922811177229644,17.11511474515393,16.836273929777633,16.999732971191406,0,0.0,0.0
2016-11-07 00:00:00-05:00,17.211265925694065,17.307418618142428,16.615122533642353,16.672813415527344,0,0.0,0.0
2016-11-08 00:00:00-05:00,16.7791387838575,16.96278009803991,16.643821899661475,16.827465057373047,6537400,0.09,0.0
2016-11-09 00:00:00-05:00,16.382853978527677,17.107758989196537,16.18954523827114,16.94344711303711,0,0.0,0.0
2016-11-10 00:00:00-05:00,16.96277334960962,17.90998378802915,16.96277334960962,17.832660675048828,0,0.0,0.0
2016-11-11 00:00:00-05:00,17.813332288299595,18.30626790380415,17.69734667849258,18.228944778442383,5358700,0.0,0.0
2016-11-14 00:00:00-05:00,18.306269434558562,18.480246942052574,18.19994943697247,18.451250076293945,0,0.0,0.0
2016-11-15 00:00:00-05:00,18.51890751174394,19.29213882690969,18.51890751174394,19.243812561035156,0,0.0,0.0
2016-11-16 00:00:00-05:00,19.08915903824501,19.137485285740695,18.799197866214584,18.95384407043457,0,0.0,0.0
2016-11-17 00:00:00-05:00,18.895856628514593,18.96351597838899,18.712215352299,18.847530364990234,0,0.0,0.0
2016-11-18 00:00:00-05:00,18.808868794048877,19.243812561035156,18.721881884180494,19.243812561035156,0,0.0,0.0
2016-11-21 00:00:00-05:00,19.22448229742979,19.514445438047307,19.156824784344394,19.504779815673828,0,0.0,0.0
2016-11-22 00:00:00-05:00,19.39845331800843,19.60142763283272,19.13748713188934,19.224475860595703,0,0.0,0.0
2016-11-23 00:00:00-05:00,19.14715779872778,19.717416573458966,19.050503425403555,19.60143280029297,0,0.0,0.0
2016-11-25 00:00:00-05:00,19.640089031752556,19.95904710160476,19.562765919168037,19.843063354492188,0,0.0,0.0
2016-11-28 00:00:00-05:00,19.717413554258037,19.746410414873854,19.25347484557633,19.475778579711914,0,0.0,0.0
2016-11-29 00:00:00-05:00,19.36946141164972,19.36946141164972,18.857194576363607,19.0118408203125,0,0.0,0.0
2016-11-30 00:00:00-05:00,18.934520326151805,19.185820968327498,18.60589655127043,18.6348934173584,0,0.0,0.0
2016-12-01 00:00:00-05:00,18.692884109477745,19.156822876015212,18.6155609817215,18.847530364990234,0,0.0,0.0
2016-12-02 00:00:00-05:00,18.741206834374395,19.06016490658582,18.702546199560388,19.031169891357422,0,0.0,0.0
2016-12-05 00:00:00-05:00,18.982846174003424,19.60143306553161,18.953851152083995,19.582101821899414,0,0.0,0.0
2016-12-06 00:00:00-05:00,19.224482214458988,19.659426001743608,19.040840920742333,19.640094757080078,0,0.0,0.0
2016-12-07 00:00:00-05:00,19.72708138336235,20.2006857652802,19.698084519499673,20.181354522705078,0,0.0,0.0
2016-12-08 00:00:00-05:00,20.307004399511914,20.500311281764922,20.1910187953372,20.210350036621094,0,0.0,0.0
2016-12-09 00:00:00-05:00,20.422988157372473,21.089901233346687,20.403658759619855,21.07056999206543,0,0.0,0.0
2016-12-12 00:00:00-05:00,21.00291367515909,21.457188653235374,20.79027553966361,20.857933044433594,0,0.0,0.0
2016-12-13 00:00:00-05:00,20.848264250953715,21.031907338478007,20.210348098004555,20.480979919433594,0,0.0,0.0
2016-12-14 00:00:00-05:00,20.210350362528942,20.674289099651904,20.007377856360897,20.05570411682129,0,0.0,0.0
2016-12-15 00:00:00-05:00,20.017043320231128,20.307006438011264,19.746413289204252,19.87206268310547,0,0.0,0.0
2016-12-16 00:00:00-05:00,19.804405593083064,20.171691847979307,19.456450581819013,19.582101821899414,0,0.0,0.0
2016-12-19 00:00:00-05:00,19.379127009784945,19.524109490198,19.185820108448905,19.35013198852539,0,0.0,0.0
2016-12-20 00:00:00-05:00,19.330799627905705,19.688420232174593,19.330799627905705,19.427453994750977,0,0.0,0.0
2016-12-21 00:00:00-05:00,19.35013198852539,19.524109490198,19.263143237689086,19.35013198852539,0,0.0,0.0
2016-12-22 00:00:00-05:00,19.253474056060863,19.456446541462732,19.14715408169123,19.398454666137695,0,0.0,0.0
2016-12-23 00:00:00-05:00,19.330796437597446,19.41778516904891,19.011838370118223,19.1181583404541,2162800,0.0,0.0
2016-12-27 00:00:00-05:00,19.137487735810108,19.45644580328933,18.973175892349396,19.1181583404541,2424300,0.0,0.0
2016-12-28 00:00:00-05:00,19.031168282214008,19.195480114219457,18.586559036511144,18.60589027404785,3243400,0.0,0.0
2016-12-29 00:00:00-05:00,18.6155568171509,18.654217450615683,18.054963805448736,18.074295043945312,4650500,0.0,0.0
2016-12-30 00:00:00-05:00,18.151620391456476,18.441581630527242,17.851991688417602,17.91965103149414,5054000,0.0,0.0
2017-01-03 00:00:00-05:00,18.112953736932432,18.557562957079977,18.01629939833269,18.547897338867188,4285200,0.0,0.0
2017-01-04 00:00:00-05:00,18.557568254161776,19.069833260963705,18.373925142755898,19.04083824157715,4434700,0.0,0.0
2017-01-05 00:00:00-05:00,19.040838370898605,19.524108361596248,18.944184004053334,19.427453994750977,5409500,0.0,0.0
2017-01-06 00:00:00-05:00,19.475779515486863,20.01704136828881,19.340464513168538,19.93971824645996,5535600,0.0,0.0
2017-01-09 00:00:00-05:00,19.901059060890358,19.93971970286425,19.611097793735457,19.70775032043457,4882200,0.0,0.0
2017-01-10 00:00:00-05:00,19.50477529044256,20.229680208510374,19.50477529044256,20.017040252685547,4311400,0.0,0.0
2017-01-11 00:00:00-05:00,20.036372783911016,20.393993377685547,19.959049661409587,20.393993377685547,4199300,0.0,0.0
2017-01-12 00:00:00-05:00,20.229682886720788,20.32633725729829,19.81407038370768,20.297340393066406,5548700,0.0,0.0
2017-01-13 00:00:00-05:00,20.23934762341344,20.519643257954034,20.191019518472853,20.422988891601562,4616200,0.0,0.0
2017-01-17 00:00:00-05:00,20.007375132202924,20.200681991252946,19.891389541950183,20.046035766601562,3044400,0.0,0.0
2017-01-18 00:00:00-05:00,20.03637389044921,20.25867764947679,19.939719521102376,20.181354522705078,2577400,0.0,0.0
2017-01-19 00:00:00-05:00,20.094366417572562,20.635628272635145,20.094366417572562,20.596965789794922,3684900,0.0,0.0
2017-01-20 00:00:00-05:00,20.587300496084904,20.91592423133193,20.432654249324973,20.57763671875,5623400,0.0,0.0
2017-01-23 00:00:00-05:00,20.54863926760992,20.654959250535438,20.38432740469259,20.616296768188477,4182800,0.0,0.0
2017-01-24 00:00:00-05:00,20.761275318266524,21.650492044701156,20.703283444061434,21.42818832397461,8308800,0.0,0.0
2017-01-25 00:00:00-05:00,21.611837506161024,21.95979069307311,21.48618625915555,21.930795669555664,3802900,0.0,0.0
2017-01-26 00:00:00-05:00,21.795469856213,22.114427888720034,21.56350054561954,22.0950984954834,3274100,0.0,0.0
2017-01-27 00:00:00-05:00,22.085440323557304,22.11443534495249,21.75681656186714,21.84380531311035,2702100,0.0,0.0
2017-01-30 00:00:00-05:00,21.863134117020106,21.90179475574308,21.41852478876988,21.747148513793945,3789000,0.0,0.0
2017-01-31 00:00:00-05:00,21.553844273068353,22.027450561523438,21.389532376377346,22.027450561523438,5661300,0.0,0.0
2017-02-01 00:00:00-05:00,22.550753134820983,24.71182611197932,22.37631641946384,24.498626708984375,16385400,0.06,0.0
2017-02-02 00:00:00-05:00,24.236972758561315,24.71182725658637,24.05284490066755,24.421100616455078,8086700,0.0,0.0
2017-02-03 00:00:00-05:00,24.39202635425463,25.118844777386894,24.39202635425463,25.099462509155273,5964100,0.0,0.0
2017-02-06 00:00:00-05:00,24.4404830177931,25.496792730085986,24.4404830177931,25.390193939208984,10249100,0.0,0.0
2017-02-07 00:00:00-05:00,25.390196036232012,25.89412217169496,25.264213116069875,25.79721450805664,7512700,0.0,0.0
2017-02-08 00:00:00-05:00,25.661535588297905,26.562790737125628,25.516172271995497,26.45619010925293,7665900,0.0,0.0
2017-02-09 00:00:00-05:00,26.456190776460346,27.270227586357116,26.31082745649197,27.09579086303711,9069200,0.0,0.0
2017-02-10 00:00:00-05:00,27.357444966259447,28.927373571405678,27.25084618791869,28.704483032226562,11540800,0.0,0.0
2017-02-13 00:00:00-05:00,28.559118121486097,28.94675609544335,28.15209972754686,28.73355484008789,10160800,0.0,0.0
2017-02-14 00:00:00-05:00,28.539732661899297,29.227786432225255,28.433132053045323,28.607568740844727,11884100,0.0,0.0
2017-02-15 00:00:00-05:00,28.43313467988095,28.607571383795936,28.181170757380933,28.307151794433594,5073900,0.0,0.0
2017-02-16 00:00:00-05:00,28.239320325130127,28.578502655029297,28.161793093872745,28.578502655029297,5046900,0.0,0.0
2017-02-17 00:00:00-05:00,28.452518083805597,29.15026307895807,28.3459174608426,28.985517501831055,4651500,0.0,0.0
2017-02-21 00:00:00-05:00,28.75293950085217,29.440993449925593,28.73355723086264,29.353776931762695,3882600,0.0,0.0
2017-02-22 00:00:00-05:00,28.956446458535826,29.615428820706192,28.956446458535826,29.605737686157227,4517000,0.0,0.0
2017-02-23 00:00:00-05:00,29.634807213542224,29.741407831242473,28.607571114849218,28.656024932861328,6950800,0.0,0.0
2017-02-24 00:00:00-05:00,28.093951603587755,28.61726170039681,27.851678821374964,28.41375160217285,4510000,0.0,0.0
2017-02-27 00:00:00-05:00,28.394378107179996,28.72386934064284,28.210252066664744,28.336233139038086,3067100,0.0,0.0
2017-02-28 00:00:00-05:00,28.200556634408102,28.471901009996316,27.754773684178293,27.90013885498047,4143200,0.0,0.0
2017-03-01 00:00:00-05:00,28.394377192528548,28.96614126462586,28.394377192528548,28.62696075439453,3618500,0.0,0.0
2017-03-02 00:00:00-05:00,28.33623025326541,28.54942968033691,27.638485161435483,27.657867431640625,2998200,0.0,0.0
